2025-11-02 11:11:37,486 - INFO - Loading checkpoint: checkpoints/resnet50_20251031_060921/best_model.pth
2025-11-02 11:11:38,237 - INFO - Loaded checkpoint (epoch 3, best_acc 0.216%)
2025-11-02 11:11:38,239 - INFO - Model info: {'total_parameters': 25557032, 'trainable_parameters': 25557032, 'model_size_mb': 97.49234008789062}
2025-11-02 11:55:07,432 - INFO - Step 9106: {'train_loss_batch': 4.255850791931152, 'train_lr': 0.0600004, 'batch_time': 1.6297246659271125, 'data_time': 0.01223485221124157}
2025-11-02 11:57:49,683 - INFO - Step 9206: {'train_loss_batch': 4.235103130340576, 'train_lr': 0.0600004, 'batch_time': 1.629300288352316, 'data_time': 0.011937936988036678}
2025-11-02 12:00:31,271 - INFO - Step 9306: {'train_loss_batch': 4.726047039031982, 'train_lr': 0.0600004, 'batch_time': 1.6285553301525804, 'data_time': 0.011535743155259678}
2025-11-02 12:03:13,103 - INFO - Step 9406: {'train_loss_batch': 4.264095783233643, 'train_lr': 0.0600004, 'batch_time': 1.6280166772965818, 'data_time': 0.011152108802976011}
2025-11-02 12:05:55,364 - INFO - Step 9506: {'train_loss_batch': 4.119728088378906, 'train_lr': 0.0600004, 'batch_time': 1.6277465835801963, 'data_time': 0.010935242565675475}
2025-11-02 12:08:37,693 - INFO - Step 9606: {'train_loss_batch': 5.639523983001709, 'train_lr': 0.0600004, 'batch_time': 1.6275341785390964, 'data_time': 0.010859067527411496}
2025-11-02 12:11:20,181 - INFO - Step 9706: {'train_loss_batch': 4.559436798095703, 'train_lr': 0.0600004, 'batch_time': 1.627402554745568, 'data_time': 0.01061097094818767}
2025-11-02 12:14:01,768 - INFO - Step 9806: {'train_loss_batch': 4.260512351989746, 'train_lr': 0.0600004, 'batch_time': 1.626911801288875, 'data_time': 0.010522994203497046}
2025-11-02 12:16:43,543 - INFO - Step 9906: {'train_loss_batch': 4.12575101852417, 'train_lr': 0.0600004, 'batch_time': 1.626530317503529, 'data_time': 0.010367995647031633}
2025-11-02 12:19:25,087 - INFO - Step 10006: {'train_loss_batch': 4.249772071838379, 'train_lr': 0.0600004, 'batch_time': 1.6260865235128483, 'data_time': 0.010031204612576356}
2025-11-02 12:21:12,190 - INFO - Step 3: {'epoch': 3, 'learning_rate': 0.08000020000000001, 'train_loss': 4.841288701712275, 'train_top1': 25.40667808219178, 'train_top5': 48.96839836105675, 'train_precision': 23.709330575432404, 'train_recall': 25.237523787791062, 'train_f1': 23.744861688525905, 'val_loss': 9.446937707214355, 'val_top1': 0.076, 'val_top5': 0.1839999999809265, 'val_precision': 0.10152284263959391, 'val_recall': 7.715736040609137e-05, 'val_f1': 0.00015419753068885922}
2025-11-02 12:21:12,191 - INFO - Epoch 003 Summary - LR: 0.080000, Train Loss: 4.8413, Train Top1: 25.41%, Val Loss: 9.4469, Val Top1: 0.08%, Val Top5: 0.18%, Val F1: 0.00%, Val Precision: 0.10%, Val Recall: 0.00%
2025-11-02 12:21:17,547 - INFO - Step 10008: {'train_loss_batch': 5.553754806518555, 'train_lr': 0.08000020000000001, 'batch_time': 5.354218482971191, 'data_time': 3.746340274810791}
2025-11-02 12:23:59,197 - INFO - Step 10108: {'train_loss_batch': 5.026908874511719, 'train_lr': 0.08000020000000001, 'batch_time': 1.653513247423833, 'data_time': 0.037883716054482035}
2025-11-02 12:26:40,927 - INFO - Step 10208: {'train_loss_batch': 4.177813529968262, 'train_lr': 0.08000020000000001, 'batch_time': 1.6354923936265024, 'data_time': 0.019436402107352643}
2025-11-02 12:29:22,568 - INFO - Step 10308: {'train_loss_batch': 4.136314392089844, 'train_lr': 0.08000020000000001, 'batch_time': 1.6291543257196877, 'data_time': 0.013250906998136906}
2025-11-02 12:32:04,537 - INFO - Step 10408: {'train_loss_batch': 5.634376525878906, 'train_lr': 0.08000020000000001, 'batch_time': 1.6267926770255452, 'data_time': 0.010151734078614194}
2025-11-02 12:34:46,035 - INFO - Step 10508: {'train_loss_batch': 5.798414707183838, 'train_lr': 0.08000020000000001, 'batch_time': 1.6244342046345541, 'data_time': 0.008286348597970075}
2025-11-02 12:37:26,955 - INFO - Step 10608: {'train_loss_batch': 4.077207088470459, 'train_lr': 0.08000020000000001, 'batch_time': 1.6218997928346452, 'data_time': 0.007045110331200522}
2025-11-02 12:40:08,561 - INFO - Step 10708: {'train_loss_batch': 4.196694374084473, 'train_lr': 0.08000020000000001, 'batch_time': 1.621066817543476, 'data_time': 0.006160717377819111}
2025-11-02 12:42:50,515 - INFO - Step 10808: {'train_loss_batch': 5.6230621337890625, 'train_lr': 0.08000020000000001, 'batch_time': 1.6208748856138497, 'data_time': 0.005494238880838496}
2025-11-02 12:45:32,193 - INFO - Step 10908: {'train_loss_batch': 4.274367332458496, 'train_lr': 0.08000020000000001, 'batch_time': 1.6204203995695126, 'data_time': 0.004974361529757789}
2025-11-02 12:48:13,551 - INFO - Step 11008: {'train_loss_batch': 5.341085433959961, 'train_lr': 0.08000020000000001, 'batch_time': 1.6197371956828115, 'data_time': 0.004559210130384752}
2025-11-02 12:50:54,607 - INFO - Step 11108: {'train_loss_batch': 4.251807689666748, 'train_lr': 0.08000020000000001, 'batch_time': 1.6189035180479046, 'data_time': 0.0042179141880489286}
2025-11-02 12:53:36,143 - INFO - Step 11208: {'train_loss_batch': 5.230368614196777, 'train_lr': 0.08000020000000001, 'batch_time': 1.6186078468230642, 'data_time': 0.003934578732785138}
2025-11-02 12:56:17,673 - INFO - Step 11308: {'train_loss_batch': 4.485263824462891, 'train_lr': 0.08000020000000001, 'batch_time': 1.618354048937857, 'data_time': 0.0036970830531783696}
2025-11-02 12:58:59,802 - INFO - Step 11408: {'train_loss_batch': 3.9155123233795166, 'train_lr': 0.08000020000000001, 'batch_time': 1.6185630770090391, 'data_time': 0.003491986912544245}
2025-11-02 13:01:41,347 - INFO - Step 11508: {'train_loss_batch': 4.678595542907715, 'train_lr': 0.08000020000000001, 'batch_time': 1.6183556973497364, 'data_time': 0.0033121474340389286}
2025-11-02 13:04:22,732 - INFO - Step 11608: {'train_loss_batch': 3.8752567768096924, 'train_lr': 0.08000020000000001, 'batch_time': 1.618074229179063, 'data_time': 0.0031583368740999125}
2025-11-02 13:07:04,095 - INFO - Step 11708: {'train_loss_batch': 3.8901798725128174, 'train_lr': 0.08000020000000001, 'batch_time': 1.6178125190006012, 'data_time': 0.003018932998495758}
2025-11-02 13:09:45,642 - INFO - Step 11808: {'train_loss_batch': 4.184535503387451, 'train_lr': 0.08000020000000001, 'batch_time': 1.6176827341764917, 'data_time': 0.002897440493603272}
2025-11-02 13:12:27,280 - INFO - Step 11908: {'train_loss_batch': 4.584639549255371, 'train_lr': 0.08000020000000001, 'batch_time': 1.6176140003615715, 'data_time': 0.0027879567474895}
2025-11-02 13:15:07,935 - INFO - Step 12008: {'train_loss_batch': 3.967254638671875, 'train_lr': 0.08000020000000001, 'batch_time': 1.6170609967223648, 'data_time': 0.0026898606904204756}
2025-11-02 13:17:48,926 - INFO - Step 12108: {'train_loss_batch': 3.8857574462890625, 'train_lr': 0.08000020000000001, 'batch_time': 1.6167207446227694, 'data_time': 0.0026027520800249626}
2025-11-02 13:20:30,122 - INFO - Step 12208: {'train_loss_batch': 4.946408748626709, 'train_lr': 0.08000020000000001, 'batch_time': 1.616504083487837, 'data_time': 0.002522060948033487}
2025-11-02 13:23:11,714 - INFO - Step 12308: {'train_loss_batch': 4.675313472747803, 'train_lr': 0.08000020000000001, 'batch_time': 1.616478871076535, 'data_time': 0.0024473638132518918}
2025-11-02 13:25:53,705 - INFO - Step 12408: {'train_loss_batch': 4.036107540130615, 'train_lr': 0.08000020000000001, 'batch_time': 1.616621524678921, 'data_time': 0.002380475159835339}
2025-11-02 13:28:35,175 - INFO - Step 12508: {'train_loss_batch': 5.287530899047852, 'train_lr': 0.08000020000000001, 'batch_time': 1.6165445885244536, 'data_time': 0.0023419324134359926}
2025-11-02 13:30:20,974 - INFO - Step 4: {'epoch': 4, 'learning_rate': 0.1, 'train_loss': 4.575057037156834, 'train_top1': 31.0546875, 'train_top5': 55.75785881916996, 'train_precision': 29.78354488843456, 'train_recall': 30.97882885983057, 'train_f1': 29.77050030745777, 'val_loss': 9.053860870971679, 'val_top1': 0.1299999999809265, 'val_top5': 0.47599999996185305, 'val_precision': 0.10131712259371835, 'val_recall': 0.00013171225937183383, 'val_f1': 0.0002630825114787453}
2025-11-02 13:30:20,976 - INFO - Epoch 004 Summary - LR: 0.100000, Train Loss: 4.5751, Train Top1: 31.05%, Val Loss: 9.0539, Val Top1: 0.13%, Val Top5: 0.48%, Val F1: 0.00%, Val Precision: 0.10%, Val Recall: 0.00%
2025-11-02 13:30:26,244 - INFO - Step 12510: {'train_loss_batch': 4.245407581329346, 'train_lr': 0.1, 'batch_time': 5.266270160675049, 'data_time': 3.6458232402801514}
2025-11-02 13:33:08,365 - INFO - Step 12610: {'train_loss_batch': 3.7089247703552246, 'train_lr': 0.1, 'batch_time': 1.6573110618213616, 'data_time': 0.03694599453765567}
2025-11-02 13:35:50,138 - INFO - Step 12710: {'train_loss_batch': 3.931796073913574, 'train_lr': 0.1, 'batch_time': 1.6376167707775362, 'data_time': 0.01896760356960012}
2025-11-02 13:38:30,720 - INFO - Step 12810: {'train_loss_batch': 5.145243167877197, 'train_lr': 0.1, 'batch_time': 1.6270514160295657, 'data_time': 0.012937278050520888}
2025-11-02 13:41:12,010 - INFO - Step 12910: {'train_loss_batch': 3.935624599456787, 'train_lr': 0.1, 'batch_time': 1.6235229077184588, 'data_time': 0.009911037145410095}
2025-11-02 13:43:53,193 - INFO - Step 13010: {'train_loss_batch': 3.849616050720215, 'train_lr': 0.1, 'batch_time': 1.621189211181062, 'data_time': 0.008095630390677386}
2025-11-02 13:46:34,420 - INFO - Step 13110: {'train_loss_batch': 5.405213356018066, 'train_lr': 0.1, 'batch_time': 1.6197049054448893, 'data_time': 0.006881479018936538}
2025-11-02 13:49:16,200 - INFO - Step 13210: {'train_loss_batch': 5.380231857299805, 'train_lr': 0.1, 'batch_time': 1.6194330193686928, 'data_time': 0.006020492901985724}
2025-11-02 13:51:57,259 - INFO - Step 13310: {'train_loss_batch': 3.881582736968994, 'train_lr': 0.1, 'batch_time': 1.618327638778496, 'data_time': 0.0053708845012345715}
2025-11-02 13:54:39,062 - INFO - Step 13410: {'train_loss_batch': 5.342531204223633, 'train_lr': 0.1, 'batch_time': 1.618294600508983, 'data_time': 0.004866727845914885}
2025-11-02 13:57:20,993 - INFO - Step 13510: {'train_loss_batch': 5.068985462188721, 'train_lr': 0.1, 'batch_time': 1.6183963910444872, 'data_time': 0.004464503887530926}
2025-11-02 14:00:03,010 - INFO - Step 13610: {'train_loss_batch': 5.143157482147217, 'train_lr': 0.1, 'batch_time': 1.6185574044323747, 'data_time': 0.004134590467683409}
2025-11-02 14:02:44,491 - INFO - Step 13710: {'train_loss_batch': 5.087437629699707, 'train_lr': 0.1, 'batch_time': 1.6182446168126114, 'data_time': 0.0038580509347780657}
2025-11-02 14:05:26,451 - INFO - Step 13810: {'train_loss_batch': 5.2602057456970215, 'train_lr': 0.1, 'batch_time': 1.618349056075299, 'data_time': 0.0036245647711904117}
2025-11-02 14:08:08,057 - INFO - Step 13910: {'train_loss_batch': 5.370558738708496, 'train_lr': 0.1, 'batch_time': 1.618185242102199, 'data_time': 0.0034243027539358744}
2025-11-02 14:10:49,944 - INFO - Step 14010: {'train_loss_batch': 3.698798894882202, 'train_lr': 0.1, 'batch_time': 1.6182306972366425, 'data_time': 0.0032506665732366575}
2025-11-02 14:13:30,968 - INFO - Step 14110: {'train_loss_batch': 4.818856239318848, 'train_lr': 0.1, 'batch_time': 1.6177319978491207, 'data_time': 0.003099718218963642}
2025-11-02 14:16:12,013 - INFO - Step 14210: {'train_loss_batch': 3.8347396850585938, 'train_lr': 0.1, 'batch_time': 1.6173035635939772, 'data_time': 0.002966869585237946}
2025-11-02 14:18:53,677 - INFO - Step 14310: {'train_loss_batch': 5.0391950607299805, 'train_lr': 0.1, 'batch_time': 1.6172667026255012, 'data_time': 0.0028478757730131346}
2025-11-02 14:21:35,309 - INFO - Step 14410: {'train_loss_batch': 5.289856910705566, 'train_lr': 0.1, 'batch_time': 1.617216575653662, 'data_time': 0.0027425909970447554}
2025-11-02 14:24:16,478 - INFO - Step 14510: {'train_loss_batch': 4.3143792152404785, 'train_lr': 0.1, 'batch_time': 1.6169401973798714, 'data_time': 0.002648249558959229}
2025-11-02 14:26:57,903 - INFO - Step 14610: {'train_loss_batch': 5.19496488571167, 'train_lr': 0.1, 'batch_time': 1.6168120399876358, 'data_time': 0.0025617643970923445}
2025-11-02 14:29:39,397 - INFO - Step 14710: {'train_loss_batch': 3.815753936767578, 'train_lr': 0.1, 'batch_time': 1.616726904227375, 'data_time': 0.0024828842584245156}
2025-11-02 14:32:21,202 - INFO - Step 14810: {'train_loss_batch': 3.640475034713745, 'train_lr': 0.1, 'batch_time': 1.6167845274250905, 'data_time': 0.002410918305822685}
2025-11-02 14:35:03,250 - INFO - Step 14910: {'train_loss_batch': 3.6817986965179443, 'train_lr': 0.1, 'batch_time': 1.6169382546753348, 'data_time': 0.0023445216182468834}
2025-11-02 14:37:44,838 - INFO - Step 15010: {'train_loss_batch': 4.4996843338012695, 'train_lr': 0.1, 'batch_time': 1.6168960217045385, 'data_time': 0.0023054368302422683}
